Temperature,Pressure,Humidity,CO2 (ppm),DUST TSP,DUST PM2.5,DUST PM10,door,window,occupancy
24.53,760.14465,18.91,667,11,8,11,1,0,0
24.53,760.12964,18.86,666,9,8,9,1,0,0
24.54,760.12213,18.84,668,9,8,9,1,0,0
24.56,760.1146,18.96,671,10,9,10,1,0,0
24.57,760.1146,18.91,670,9,8,9,1,0,0
24.58,760.0996,18.94,670,10,8,10,1,0,0
24.58,760.1071,19.02,671,11,8,11,1,0,0
24.59,760.0996,18.92,671,9,8,9,1,0,0
24.6,760.0996,18.97,672,10,9,10,1,0,0
24.61,760.0996,18.9,672,11,8,11,1,0,0
24.61,760.0846,18.9,673,11,9,11,1,0,0
24.62,760.06213,18.85,674,10,8,10,1,0,0
24.63,760.06964,18.91,675,9,8,9,1,0,0
24.63,760.0396,18.83,674,10,7,10,1,0,0
24.64,760.02466,18.86,675,11,8,11,1,0,0
24.65,760.01715,19.01,682,125,100,125,1,0,1
24.66,760.02466,18.84,684,12,10,12,1,0,1
24.67,760.06213,18.92,695,12,9,12,1,0,1
24.67,760.0396,19.2,749,327,270,327,0,0,1
24.67,760.0321,19.2,723,24,18,24,0,0,1
24.69,760.0321,18.97,716,63,54,63,0,0,1
24.69,760.0321,18.89,700,26,22,26,1,0,0
24.7,760.0396,18.57,682,14,10,14,1,0,0
24.69,760.0471,18.49,686,11,9,11,1,0,0
24.66,760.0396,18.39,662,11,9,11,1,0,0
24.62,760.01715,18.17,650,11,9,11,1,0,0
24.57,759.9946,18.02,646,11,10,11,1,0,0
24.53,759.9646,17.92,641,13,9,13,1,0,0
24.49,759.9421,17.91,631,13,9,13,1,0,0
24.44,759.9271,17.78,630,12,9,12,1,0,0
24.4,759.9046,17.9,631,11,9,11,1,0,0
24.35,759.9271,17.93,636,13,11,13,1,0,0
24.31,759.9196,17.98,645,14,11,14,1,0,0
24.27,759.8971,17.89,638,13,11,13,1,0,0
24.23,759.9046,17.96,639,13,10,13,1,0,0
24.2,759.8971,18.1,640,15,12,15,1,0,0
24.18,759.87463,18.26,656,14,11,14,1,0,0
24.16,759.87463,18.27,656,13,11,13,1,0,0
24.14,759.8596,18.33,666,13,11,13,1,0,0
24.12,759.8671,18.45,675,13,11,13,1,0,0
24.1,759.8671,18.37,670,13,10,13,1,0,0
24.08,759.8521,18.39,655,17,12,17,1,0,0
24.07,759.8521,18.31,648,15,11,15,1,0,0
24.05,759.8446,18.24,649,14,11,14,1,0,0
24.03,759.8521,18.24,651,13,11,13,1,0,0
24,759.83716,18.26,638,14,11,14,1,0,0
23.98,759.81464,18.19,634,14,11,14,1,0,0
23.95,759.79956,18.15,631,16,11,16,1,0,0
23.93,759.80707,18.03,620,13,11,13,1,0,0
23.91,759.79205,17.99,609,15,12,15,1,0,0
23.88,759.7546,17.96,606,16,12,16,1,0,0
23.84,759.7471,17.83,594,12,10,12,1,0,0
23.79,759.7246,17.64,578,13,10,13,1,0,0
23.74,759.7171,17.49,560,13,11,13,1,0,0
23.67,759.7171,17.29,547,15,11,15,1,0,0
23.6,759.7096,17.14,532,12,11,12,1,0,0
23.52,759.6646,16.98,521,14,11,14,1,0,0
23.43,759.6421,16.71,497,14,11,14,1,0,0
23.34,759.6646,16.63,493,12,11,12,1,0,0
23.25,759.6496,16.81,498,13,11,13,1,0,0
23.18,759.6721,16.87,497,13,11,13,1,0,0
23.1,759.6646,16.83,493,14,11,14,1,0,0
23.03,759.6571,16.8,490,13,11,13,1,0,0
22.98,759.6796,16.71,486,13,11,13,1,0,0
22.93,759.68713,16.64,482,11,10,11,1,0,0
22.87,759.6646,16.53,477,13,10,13,1,0,0
22.82,759.6496,16.43,474,10,9,10,1,0,0
22.77,759.60455,16.37,473,12,10,12,1,0,0
22.71,759.5371,16.37,467,11,10,11,1,0,0
22.66,759.5071,16.4,464,12,10,12,1,0,0
22.61,759.5071,16.36,461,11,10,11,1,0,0
22.55,759.49207,16.39,460,13,11,13,1,0,0
22.5,759.47705,16.45,455,12,10,12,1,0,0
22.44,759.4471,16.44,454,10,9,10,1,0,0
22.4,759.3871,16.57,456,12,10,12,1,0,0
22.35,759.41705,16.59,456,13,10,13,1,0,0
22.33,759.3871,16.53,455,12,10,12,1,0,0
22.3,759.34955,16.58,452,15,11,15,1,0,0
22.29,759.327,16.62,451,13,10,13,1,0,0
22.27,759.34955,16.7,449,12,10,12,1,0,0
22.26,759.3196,16.65,449,12,10,12,1,0,0
22.25,759.28955,16.68,448,12,10,12,1,0,0
22.24,759.28955,16.65,445,12,10,12,1,0,0
22.22,759.29706,16.58,445,11,9,11,1,0,0
22.21,759.24457,16.52,446,13,10,13,1,0,0
22.19,759.1995,16.38,443,11,9,11,1,0,0
22.17,759.1845,16.34,443,11,10,11,1,0,0
22.15,759.16956,16.38,443,12,10,12,1,0,0
22.13,759.15454,16.44,442,13,11,13,1,0,0
22.1,759.16205,16.47,441,13,11,13,1,0,0
22.07,759.1321,16.36,441,10,9,10,1,0,0
22.04,759.10956,16.42,439,12,10,12,1,0,0
22.01,759.1246,16.5,439,13,11,13,1,0,0
21.98,759.11707,16.59,440,11,10,11,1,0,0
21.96,759.11707,16.48,439,14,10,14,1,0,0
21.94,759.057,16.29,434,11,10,11,1,0,0
21.9,759.0045,16.2,434,11,9,11,1,0,0
21.87,759.0045,16.13,433,23,19,23,1,0,0
21.84,759.0045,16.25,445,80,62,80,1,0,1
21.81,758.952,16.26,450,28,22,28,1,0,1
21.78,758.95953,16.28,452,13,11,13,1,0,0
21.75,758.952,16.22,450,12,10,12,1,0,0
21.72,758.907,16.14,441,11,9,11,1,0,0
21.68,758.8695,16.16,442,11,10,11,1,0,1
21.65,758.8245,16.2,445,12,9,12,1,0,0
21.62,758.78705,16.29,442,9,9,9,1,0,0
21.6,758.77954,16.28,437,11,9,11,1,0,0
21.59,758.7645,16.38,452,12,9,12,0,0,1
21.59,758.79456,16.51,465,11,8,11,0,0,1
21.61,758.80206,16.49,469,10,8,10,0,0,1
21.62,758.77954,16.47,476,22,15,22,0,0,1
21.63,758.757,16.5,478,90,71,90,0,0,1
21.65,758.7345,16.44,480,78,62,78,0,0,1
21.68,758.697,16.47,481,118,90,118,0,0,1
21.72,758.682,16.47,484,156,119,156,0,0,1
21.76,758.6745,16.64,499,1602,487,1602,0,0,1
21.81,758.71204,17.04,518,2502,901,2502,0,0,1
21.86,758.727,16.56,506,128,93,128,0,0,1
21.91,758.757,16.32,500,94,69,94,0,0,1
21.95,758.7195,16.21,494,162,123,162,0,0,1
21.98,758.7195,16.11,496,66,51,66,0,0,1
22.02,758.6895,16.04,498,42,33,42,0,0,1
22.05,758.667,15.95,496,27,21,27,0,0,1
22.06,758.64453,15.94,497,20,17,20,0,0,1
22.07,758.6295,15.94,499,16,14,16,0,0,1
22.09,758.64453,15.98,504,14,12,14,0,0,1
22.1,758.64453,15.99,501,14,12,14,0,0,1
22.12,758.65204,15.92,502,11,9,11,0,0,1
22.13,758.64453,15.81,498,10,10,10,0,0,1
22.13,758.65204,15.75,494,11,9,11,0,0,1
22.14,758.64453,15.73,498,10,8,10,0,0,1
22.14,758.637,15.61,485,9,8,9,1,0,0
22.13,758.592,15.58,478,10,8,10,1,0,0
22.13,758.5695,15.73,481,8,7,8,1,0,0
22.13,758.5395,15.87,489,8,7,8,1,0,0
22.13,758.547,15.99,493,9,9,9,1,0,0
22.14,758.547,16.01,492,8,8,8,1,0,0
22.13,758.532,15.88,488,10,8,10,1,0,0
22.12,758.502,15.87,486,10,8,10,1,0,0
22.11,758.4645,15.88,488,10,8,10,1,0,0
22.11,758.43445,16.04,496,11,9,11,1,0,0
22.11,758.4645,15.98,488,9,8,9,1,0,0
22.12,758.427,15.85,479,11,9,11,1,0,0
22.12,758.457,15.75,471,9,8,9,1,0,0
22.11,758.4795,15.64,466,10,9,10,1,0,0
22.1,758.44946,15.49,460,9,9,9,1,0,1
22.08,758.412,15.42,459,9,8,9,1,0,0
22.08,758.38947,15.49,457,10,9,10,1,0,0
22.07,758.3595,15.66,455,11,9,11,1,0,0
22.05,758.352,15.57,449,10,8,10,1,0,0
22.03,758.32196,15.47,444,9,9,9,1,0,0
22.01,758.29944,15.56,442,9,8,9,1,0,0
21.99,758.30695,15.58,440,9,8,9,1,0,0
21.97,758.32196,15.47,439,10,9,10,1,0,0
21.96,758.277,15.33,436,9,8,9,1,0,0
21.94,758.2395,15.21,435,9,7,9,1,0,0
21.92,758.2395,15.18,432,9,8,9,1,0,0
21.91,758.18695,15.15,431,8,7,8,1,0,0
21.89,758.17944,15.14,430,8,7,8,1,0,0
21.87,758.1644,15.13,429,11,8,11,1,0,0
21.85,758.12695,15.12,428,9,9,9,1,0,0
21.84,758.10443,15.16,429,10,8,10,1,0,0
21.82,758.05945,15.24,429,9,8,9,1,0,0
21.8,758.037,15.29,429,11,9,11,1,0,0
21.78,758.0144,15.33,427,9,8,9,1,0,0
21.77,758.022,15.32,427,9,8,9,1,0,0
21.75,758.0144,15.35,427,12,9,12,1,0,0
21.74,757.99194,15.45,427,14,11,14,1,0,0
21.72,758.00696,15.6,427,12,9,12,1,0,0
21.7,757.9769,15.72,426,14,11,14,1,0,0
21.68,757.962,15.81,436,12,10,12,0,0,1
21.66,757.95447,15.99,444,13,11,13,0,0,1
21.65,757.92444,16.13,459,14,11,14,0,0,1
21.65,757.91693,16.16,461,11,9,11,0,0,1
21.65,757.902,16.26,467,13,11,13,0,0,1
21.64,757.92444,16.21,471,13,11,13,0,0,1
21.65,757.9095,16.33,475,13,10,13,0,0,1
21.68,757.88696,16.36,481,15,11,15,0,0,1
21.71,757.86444,16.29,484,13,10,13,0,0,1
21.74,757.8494,16.26,482,12,10,12,0,0,1
21.78,757.81946,16.19,482,13,10,13,0,0,1
21.81,757.80444,16.18,485,16,12,16,0,0,1
21.84,757.7894,16.23,485,14,12,14,0,0,1
21.87,757.7745,16.19,491,16,12,16,0,0,1
21.9,757.75195,16.25,492,15,12,15,0,0,1
21.94,757.73694,16.21,491,17,13,17,0,0,1
21.98,757.73694,16.23,491,14,11,14,0,0,1
22.02,757.75195,16.23,496,16,12,16,0,0,1
22.06,757.75195,16.26,499,14,11,14,0,0,1
22.11,757.7745,16.27,506,14,12,14,0,0,1
22.15,757.80444,16.23,505,12,10,12,0,0,1
22.19,757.81946,16.28,504,15,12,15,0,0,1
22.24,757.79694,16.24,508,16,12,16,0,0,1
22.28,757.7894,16.29,521,15,12,15,0,0,1
22.32,757.7819,16.25,521,14,11,14,0,0,1
22.35,757.79694,16.28,531,13,11,13,0,0,1
22.39,757.76697,16.36,532,16,12,16,0,0,1
22.43,757.75195,16.49,556,65,54,65,1,0,2
22.48,757.7219,16.75,571,19,15,19,0,0,3
22.53,757.7069,16.94,632,40,34,40,0,0,3
22.6,757.6994,17.58,723,2917,1118,2917,0,0,3
22.65,757.67694,17.97,722,2284,1234,2284,0,0,3
22.72,757.6619,17.85,712,455,263,455,0,0,3
22.8,757.6619,17.75,717,52,39,52,0,0,3
22.87,757.6619,17.81,752,50,37,50,0,0,3
22.94,757.6394,18,803,256,210,256,0,0,2
22.99,757.62445,17.81,762,556,288,556,0,0,2
23.05,757.61694,17.68,744,273,230,273,0,0,2
23.1,757.6019,17.32,717,171,144,171,0,0,2
23.15,757.5719,17.15,704,52,40,52,0,0,2
23.19,757.5569,17.07,700,162,137,162,0,0,2
23.23,757.5494,16.99,692,257,220,257,0,0,2
23.25,757.5344,16.75,668,57,45,57,1,0,0
23.25,757.5569,16.34,610,20,17,20,1,0,0
23.23,757.5569,16.05,579,18,14,18,1,0,0
23.19,757.5569,15.95,561,17,14,17,1,0,0
23.15,757.5569,15.97,562,16,14,16,1,0,0
23.12,757.5494,15.93,542,14,12,14,1,0,0
23.09,757.5344,15.9,536,13,12,13,1,0,0
23.07,757.5344,15.92,538,13,11,13,1,0,0
23.05,757.5269,15.97,541,18,13,18,1,0,0
23.02,757.5119,16.01,544,14,12,14,1,0,0
23,757.5044,16.07,549,13,11,13,1,0,0
22.98,757.5044,16.14,559,14,11,14,1,0,0
22.97,757.5119,16.22,562,15,12,15,1,0,0
22.95,757.48944,16.25,562,14,12,14,1,0,0
22.94,757.4669,16.24,571,13,10,13,1,0,0
22.93,757.4519,16.26,556,13,12,13,1,0,0
22.92,757.4594,16.22,551,13,11,13,1,0,0
22.89,757.4594,16.28,560,13,11,13,1,0,0
22.87,757.4444,16.29,558,13,12,13,1,0,0
22.84,757.4294,16.18,542,12,10,12,1,0,0
22.8,757.41437,16.14,531,12,11,12,1,0,0
22.77,757.3994,16.09,523,11,10,11,1,0,0
22.73,757.3994,16.09,519,13,11,13,1,0,0
22.7,757.3994,16.07,516,14,11,14,1,0,0
22.67,757.3994,16.06,512,13,11,13,1,0,0
22.65,757.3694,15.97,505,13,11,13,1,0,0
22.63,757.3544,15.96,507,12,10,12,1,0,0
22.61,757.3394,15.98,507,13,11,13,1,0,0
22.59,757.3394,15.89,500,12,10,12,1,0,0
22.57,757.3394,15.95,499,12,10,12,1,0,0
22.56,757.3469,15.91,489,12,10,12,1,0,0
22.55,757.3544,15.84,484,12,11,12,1,0,0
22.52,757.3544,15.8,478,10,9,10,1,0,0
22.51,757.3469,15.84,476,11,10,11,1,0,0
22.49,757.3394,15.85,473,12,11,12,1,0,0
22.47,757.3319,15.82,471,13,10,13,1,0,0
22.46,757.3319,15.78,468,13,10,13,1,0,0
22.44,757.3094,15.78,465,13,10,13,1,0,0
22.43,757.27185,15.72,457,10,9,10,1,0,0
22.41,757.30194,15.63,450,13,11,13,1,0,0
22.41,757.2944,15.71,453,13,10,13,1,0,0
22.42,757.27936,15.86,460,12,10,12,1,0,0
22.44,757.27185,15.91,465,10,9,10,1,0,0
22.47,757.26434,15.98,468,12,10,12,1,0,0
22.51,757.2569,16.06,469,13,11,13,1,0,0
22.54,757.2344,16.08,471,11,10,11,1,0,0
22.58,757.21936,16.11,471,10,9,10,1,0,0
22.62,757.1819,16.17,473,10,9,10,1,0,0
22.65,757.1594,16.19,476,12,10,12,1,0,0
22.68,757.1444,16.22,478,12,10,12,1,0,0
22.72,757.1369,16.2,474,11,10,11,1,0,0
22.76,757.1369,16.22,478,12,11,12,1,0,0
22.8,757.1219,16.21,481,11,10,11,1,0,0
22.83,757.1294,16.21,479,11,10,11,1,0,0
22.87,757.1519,16.18,481,11,10,11,1,0,0
22.9,757.1669,16.19,478,12,10,12,1,0,0
22.93,757.1669,16.19,479,13,10,13,1,0,0
22.96,757.1594,16.27,483,12,10,12,0,0,0
22.99,757.1294,16.3,489,11,9,11,0,0,0
23.02,757.09186,16.3,489,11,10,11,0,0,0
23.04,757.0619,16.28,489,11,10,11,0,0,0
23.07,757.0469,16.31,490,12,9,12,0,0,0
23.1,757.03186,16.3,489,12,11,12,0,0,0
23.12,757.0169,16.25,488,12,10,12,0,0,0
23.15,757.0169,16.28,490,11,10,11,0,0,0
23.17,757.0169,16.22,489,12,10,12,0,0,0
23.19,757.0094,16.29,490,11,11,11,0,0,0
23.21,757.0244,16.27,489,11,10,11,0,0,0
23.23,757.0244,16.22,489,14,11,14,0,0,0
23.26,757.0244,16.25,491,14,10,14,0,0,0
23.28,757.0244,16.26,491,10,9,10,0,0,0
23.3,757.0094,16.24,491,11,10,11,0,0,0
23.32,756.9944,16.26,491,11,10,11,0,0,0
23.33,756.9794,16.26,493,13,10,13,0,0,0
23.35,756.94934,16.21,491,14,10,14,0,0,0
23.37,756.94183,16.24,490,12,11,12,0,0,0
23.39,756.94934,16.29,490,12,10,12,0,0,0
23.4,756.95685,16.25,491,10,9,10,0,0,0
23.42,756.96436,16.28,490,12,10,12,0,0,0
23.44,756.95685,16.31,492,11,10,11,0,0,0
23.45,756.96436,16.28,494,10,9,10,0,0,0
23.46,756.94934,16.3,492,11,10,11,0,0,0
23.47,756.94934,16.31,492,11,10,11,0,0,0
23.48,756.94183,16.36,492,11,10,11,0,0,0
23.49,756.95685,16.35,493,10,9,10,0,0,0
23.51,756.95685,16.28,493,12,10,12,0,0,0
23.52,756.9343,16.31,494,12,10,12,0,0,0
23.53,756.9343,16.32,494,12,9,12,0,0,0
23.55,756.94183,16.33,495,12,10,12,0,0,0
23.56,756.94934,16.35,494,11,9,11,0,0,0
23.57,756.95685,16.35,494,11,10,11,0,0,0
23.58,756.94934,16.35,494,14,10,14,0,0,0
23.59,756.9269,16.35,496,11,10,11,0,0,0
23.61,756.89685,16.35,494,9,9,9,0,0,0
23.62,756.8744,16.35,495,11,9,11,0,0,0
23.62,756.85187,16.35,495,10,9,10,0,0,0
23.63,756.82935,16.36,494,10,9,10,0,0,0
23.64,756.82184,16.37,495,11,9,11,0,0,0
23.65,756.82935,16.36,495,11,10,11,0,0,0
23.66,756.84436,16.45,494,12,10,12,0,0,0
23.67,756.8669,16.44,494,11,10,11,0,0,0
23.67,756.8594,16.43,496,10,9,10,0,0,0
23.68,756.84436,16.41,495,10,9,10,0,0,0
23.69,756.83685,16.39,497,11,9,11,0,0,0
23.7,756.81433,16.4,495,11,8,11,0,0,0
23.71,756.7993,16.42,494,10,9,10,0,0,0
23.72,756.7993,16.42,496,8,8,8,0,0,0
23.73,756.83685,16.46,497,10,9,10,0,0,0
23.73,756.85187,16.45,496,12,10,12,0,0,0
23.74,756.82935,16.46,495,11,9,11,0,0,0
23.75,756.82935,16.48,497,10,9,10,0,0,0
23.75,756.82184,16.46,494,10,10,10,0,0,0
23.77,756.81433,16.48,496,9,9,9,0,0,0
23.77,756.81433,16.44,496,9,8,9,0,0,0
23.77,756.81433,16.46,499,10,9,10,0,0,0
23.78,756.7993,16.51,497,10,9,10,0,0,0
23.78,756.76935,16.46,497,11,9,11,0,0,0
23.78,756.76184,16.52,496,10,9,10,0,0,0
23.79,756.78436,16.46,497,9,9,9,0,0,0
23.8,756.7918,16.51,497,9,8,9,0,0,0
23.8,756.8068,16.53,497,10,9,10,0,0,0
23.8,756.82935,16.52,496,11,9,11,0,0,0
23.8,756.83685,16.56,499,10,9,10,0,0,0
23.81,756.84436,16.53,498,9,9,9,0,0,0
23.81,756.85187,16.58,497,11,10,11,0,0,0
23.81,756.82935,16.58,498,9,8,9,0,0,0
23.82,756.81433,16.58,497,9,8,9,0,0,0
23.82,756.8068,16.58,496,10,9,10,0,0,0
23.82,756.82935,16.6,498,8,8,8,0,0,0
23.83,756.8594,16.63,498,10,9,10,0,0,0
23.83,756.8594,16.61,497,11,10,11,0,0,0
23.84,756.83685,16.6,498,9,8,9,0,0,0
23.84,756.83685,16.58,498,10,9,10,0,0,0
23.84,756.82935,16.57,499,10,9,10,0,0,0
23.84,756.83685,16.63,498,10,9,10,0,0,0
23.85,756.84436,16.61,496,9,8,9,0,0,0
23.85,756.8594,16.6,495,10,9,10,0,0,0
23.85,756.8744,16.63,497,11,10,11,0,0,0
23.86,756.8594,16.62,497,11,9,11,0,0,0
23.87,756.85187,16.68,498,10,9,10,0,0,0
23.87,756.8744,16.64,497,10,9,10,0,0,0
23.87,756.88934,16.65,497,9,8,9,0,0,0
23.88,756.88934,16.66,499,10,9,10,0,0,0
23.88,756.89685,16.68,498,10,9,10,0,0,0
23.88,756.91187,16.68,498,10,9,10,0,0,0
23.88,756.9194,16.66,498,10,8,10,0,0,0
23.88,756.9269,16.67,498,10,9,10,0,0,0
23.89,756.9269,16.7,497,9,8,9,0,0,0
23.89,756.94183,16.67,500,11,9,11,0,0,0
23.89,756.95685,16.71,498,10,8,10,0,0,0
23.9,756.94934,16.69,499,10,8,10,0,0,0
23.9,756.9343,16.67,498,10,9,10,0,0,0
23.9,756.94934,16.7,499,9,8,9,0,0,0
23.91,756.9794,16.68,500,10,9,10,0,0,0
23.9,756.94183,16.73,498,8,7,8,0,0,0
23.91,756.91187,16.71,499,9,7,9,0,0,0
23.91,756.9269,16.76,498,9,8,9,0,0,0
23.91,756.96436,16.79,500,11,9,11,0,0,0
23.9,757.0094,16.76,499,10,9,10,0,0,0
23.9,757.03186,16.72,498,10,9,10,0,0,0
23.91,757.0469,16.73,498,11,10,11,0,0,0
23.91,757.0619,16.78,498,9,9,9,0,0,0
23.91,757.08435,16.75,500,10,8,10,0,0,0
23.91,757.09937,16.78,498,10,9,10,0,0,0
23.91,757.08435,16.82,499,11,9,11,0,0,0
23.91,757.0694,16.73,499,10,9,10,0,0,0
23.92,757.07684,16.75,501,9,8,9,0,0,0
23.92,757.09937,16.8,499,9,8,9,0,0,0
23.92,757.1294,16.76,498,9,9,9,0,0,0
23.92,757.1444,16.79,498,10,9,10,0,0,0
23.92,757.1519,16.81,499,10,9,10,0,0,0
23.92,757.1519,16.85,499,9,8,9,0,0,0
23.92,757.1369,16.84,498,10,8,10,0,0,0
23.92,757.1444,16.85,498,10,9,10,0,0,0
23.92,757.1444,16.79,500,8,8,8,0,0,0
23.92,757.1444,16.8,498,11,9,11,0,0,0
23.93,757.1594,16.81,498,8,7,8,0,0,0
23.94,757.1519,16.84,499,11,8,11,0,0,0
23.94,757.1444,16.85,499,9,8,9,0,0,0
23.95,757.1219,16.85,499,9,8,9,0,0,0
23.95,757.09937,16.86,499,10,8,10,0,0,0
23.95,757.0694,16.84,499,9,8,9,0,0,0
23.95,757.0619,16.89,497,9,8,9,0,0,0
23.96,757.0619,16.86,498,9,8,9,0,0,0
23.96,757.07684,16.87,497,9,8,9,0,0,0
23.96,757.0694,16.88,498,9,9,9,0,0,0
23.96,757.0619,16.86,497,9,8,9,0,0,0
23.97,757.0619,16.85,497,9,9,9,0,0,0
23.97,757.09186,16.83,498,9,8,9,0,0,0
23.96,757.09937,16.83,498,8,8,8,0,0,0
23.97,757.1144,16.89,499,8,8,8,0,0,0
23.97,757.1219,16.9,499,8,7,8,0,0,0
23.97,757.09937,16.91,499,8,7,8,0,0,0
23.97,757.07684,16.92,498,8,8,8,0,0,0
23.97,757.07684,16.87,497,9,8,9,0,0,0
23.97,757.0544,16.91,497,9,8,9,0,0,0
23.97,757.0544,16.9,498,8,8,8,0,0,0
23.97,757.03937,16.9,499,10,8,10,0,0,0
23.97,757.0169,16.93,498,9,8,9,0,0,0
23.98,756.9944,16.96,497,10,8,10,0,0,0
23.98,756.9869,16.91,498,8,8,8,0,0,0
23.98,756.9794,16.95,498,9,8,9,0,0,0
23.99,756.97186,16.95,497,10,8,10,0,0,0
23.98,756.9794,16.93,497,9,7,9,0,0,0
23.99,757.0094,16.96,498,8,8,8,0,0,0
23.99,757.0244,16.94,498,9,8,9,0,0,0
23.99,757.0244,16.96,497,9,8,9,0,0,0
23.99,757.03937,16.95,497,9,8,9,0,0,0
23.99,757.0619,16.91,497,8,7,8,0,0,0
23.99,757.07684,16.97,498,8,7,8,0,0,0
24,757.08435,16.95,497,9,8,9,0,0,0
23.99,757.09937,16.98,497,8,8,8,0,0,0
23.99,757.09937,16.98,496,7,7,7,0,0,0
24,757.09937,16.93,497,7,7,7,0,0,0
24,757.09937,16.96,497,9,7,9,0,0,0
24,757.1144,16.97,496,8,7,8,0,0,0
24,757.1144,16.99,497,8,7,8,0,0,0
24,757.1069,16.99,496,10,9,10,0,0,0
23.99,757.09937,16.99,496,8,8,8,0,0,0
23.99,757.07684,16.99,497,8,7,8,0,0,0
23.99,757.0619,16.95,497,9,8,9,0,0,0
23.99,757.0469,17.02,496,8,8,8,0,0,0
23.99,757.0544,17.04,495,8,8,8,0,0,0
23.99,757.0544,17.02,498,8,7,8,0,0,0
23.99,757.0544,17,498,9,7,9,0,0,0
23.99,757.03937,17.01,495,8,7,8,0,0,0
23.99,757.0244,17.02,495,9,8,9,0,0,0
23.99,757.0019,17.07,495,8,7,8,0,0,0
23.99,756.9944,17.03,495,9,8,9,0,0,0
23.99,756.9794,17.04,495,8,8,8,0,0,0
24,756.96436,17.03,496,10,8,10,0,0,0
24,756.94183,17.03,496,8,7,8,0,0,0
24,756.9343,17.01,496,8,7,8,0,0,0
24.01,756.9269,17.04,496,8,7,8,0,0,0
24.01,756.90436,17.06,495,8,8,8,0,0,0
24.02,756.88934,17.04,496,8,7,8,0,0,0
24.02,756.90436,17.02,494,8,7,8,0,0,0
24.02,756.9269,17.01,495,9,7,9,0,0,0
24.02,756.9343,17.04,494,9,8,9,0,0,0
24.01,756.9343,17.04,495,8,6,8,0,0,0
24.02,756.9194,17.03,495,8,7,8,0,0,0
24.02,756.90436,17.04,495,8,7,8,0,0,0
24.02,756.88934,17.04,495,9,8,9,0,0,0
24.03,756.8669,17.01,495,8,7,8,0,0,0
24.03,756.85187,17.06,493,8,7,8,0,0,0
24.03,756.84436,17.04,493,9,7,9,0,0,0
24.03,756.84436,17.08,494,9,7,9,0,0,0
24.03,756.8594,17.04,493,8,7,8,0,0,0
24.04,756.90436,17.07,493,8,7,8,0,0,0
24.03,756.9343,17.03,494,8,7,8,0,0,0
24.04,756.96436,17.06,494,9,7,9,0,0,0
24.04,756.95685,17.06,493,8,7,8,0,0,0
24.03,756.94934,17.09,494,8,7,8,0,0,0
24.04,756.96436,17.1,494,8,8,8,0,0,0
24.04,756.97186,17.17,495,8,7,8,0,0,0
24.04,756.9869,17.08,493,7,7,7,0,0,0
24.04,756.97186,17.08,493,9,7,9,0,0,0
24.05,756.95685,17.11,493,9,7,9,0,0,0
24.04,756.96436,17.08,495,8,7,8,0,0,0
24.04,756.94183,17.11,494,8,7,8,0,0,0
24.04,756.94934,17.09,496,8,7,8,0,0,0
24.04,756.95685,17.07,496,9,7,9,0,0,0
24.04,756.9794,17.11,493,8,7,8,0,0,0
24.04,756.9944,17.1,493,8,7,8,0,0,0
24.04,756.9869,17.12,494,9,8,9,0,0,0
24.04,756.9869,17.07,491,8,7,8,0,0,0
24.04,756.97186,17.09,494,8,7,8,0,0,0
24.04,756.96436,17.12,493,8,7,8,0,0,0
24.05,756.94183,17.12,493,9,8,9,0,0,0
24.04,756.9269,17.14,495,9,8,9,0,0,0
24.04,756.89685,17.08,492,8,7,8,0,0,0
24.05,756.84436,17.11,493,8,7,8,0,0,0
24.04,756.7993,17.15,492,8,7,8,0,0,0
24.05,756.7918,17.11,493,9,8,9,0,0,0
24.05,756.76184,17.11,493,8,8,8,0,0,0
24.05,756.76935,17.12,493,8,7,8,0,0,0
24.05,756.7468,17.12,493,9,8,9,0,0,0
24.06,756.7394,17.14,492,9,8,9,0,0,0
24.06,756.7394,17.1,494,8,7,8,0,0,0
24.07,756.7394,17.14,493,7,6,7,0,0,0
24.07,756.7468,17.12,492,7,6,7,0,0,0
24.07,756.72437,17.15,492,8,7,8,0,0,0
24.07,756.70935,17.14,492,8,7,8,0,0,0
24.07,756.70935,17.11,493,7,7,7,0,0,0
24.07,756.6868,17.18,493,8,7,8,0,0,0
24.08,756.64935,17.11,493,9,8,9,0,0,0
24.08,756.63434,17.15,492,7,7,7,0,0,0
24.08,756.6193,17.12,493,9,7,9,0,0,0
24.08,756.58936,17.15,492,9,8,9,0,0,0
24.07,756.57434,17.14,492,8,8,8,0,0,0
24.07,756.5518,17.15,492,8,7,8,0,0,0
24.07,756.5518,17.14,492,8,7,8,0,0,0
24.07,756.5518,17.17,492,8,7,8,0,0,0
24.07,756.56683,17.21,492,9,7,9,0,0,0
24.07,756.57434,17.16,492,8,7,8,0,0,0
24.08,756.57434,17.18,492,8,8,8,0,0,0
24.07,756.58936,17.19,492,9,7,9,0,0,0
24.08,756.58936,17.21,492,8,8,8,0,0,0
24.08,756.59686,17.17,491,9,8,9,0,0,0
24.08,756.57434,17.22,493,8,7,8,0,0,0
24.08,756.5518,17.13,494,8,7,8,0,0,0
24.08,756.58185,17.2,492,8,7,8,0,0,0
24.08,756.56683,17.16,493,8,7,8,0,0,0
24.08,756.5443,17.21,493,8,7,8,0,0,0
24.09,756.5593,17.16,493,8,7,8,0,0,0
24.09,756.5218,17.22,491,8,7,8,0,0,0
