Year,Month,Day,Hour,Minute,Temperature,Pressure,Humidity,PM2.5,PM10,CO2,Critical pollutant InstantAQI,InstantAQI,Door,Window,Occupancy
2023,5,2,12,15,21.3,754,20,11,12,593,4,5,1,1,0
2023,5,2,12,20,21,754,20,10,12,600.5,4,5,1,1,0
2023,5,2,12,25,20.8,754,20,10,11,610.67,4,5,1,1,0
2023,5,2,12,30,20.7,754,21,10,12,601.5,4,5,1,1,0
2023,5,2,12,35,20.5,754,21,11,13,594,4,5,1,1,0
2023,5,2,12,40,20.4,754,21,10,11,587,4,5,1,1,0
2023,5,2,12,45,20.3,754,21,10,12,572.33,4,5,1,1,0
2023,5,2,12,50,20.2,754,21,11,14,567.5,4,5,1,1,0
2023,5,2,12,55,20.1,754,21,10,11,555,4,5,1,1,0
2023,5,2,13,0,20,754,21,10,11,550,4,2,1,1,0
2023,5,2,13,5,19.9,754,21,10,11,553,4,2,0,1,1
2023,5,2,13,10,19.9,754,21,12,13,589,4,2,0,1,1
2023,5,2,13,15,19.9,754,21,11,13,606.33,4,2,0,1,1
2023,5,2,13,20,20,754,21,10,12,612.5,4,2,0,1,1
2023,5,2,13,25,20,754,21,11,12,616.33,4,2,0,1,1
2023,5,2,13,30,20.2,754,21,48,66,632.5,4,2,0,1,1
2023,5,2,13,35,20.2,754,21,664,1852,658.33,4,2,0,1,1
2023,5,2,13,40,20.3,754,21,206,285,622,4,2,0,1,1
2023,5,2,13,45,20.5,754,21,166,365,616.67,4,2,0,1,1
2023,5,2,13,50,20.6,754,21,85,118,619,4,2,0,1,1
2023,5,2,13,55,20.7,754,21,342,1027,668,4,2,0,1,1
2023,5,2,14,5,20.8,754,20,132,173,608.67,5,8,0,1,1
2023,5,2,14,10,20.8,754,20,41,56,605,5,8,0,1,1
2023,5,2,14,15,20.9,754,20,22,27,633.67,5,8,0,1,1
2023,5,2,14,20,21,754,20,21,24,625.5,5,8,0,1,1
2023,5,2,14,25,21.1,754,20,335,421,657.33,5,8,0,1,1
2023,5,2,14,30,21.2,754,20,159,204,618,5,8,0,1,1
2023,5,2,14,35,21.2,754,19,146,186,599.33,5,8,0,1,1
2023,5,2,14,40,21.2,754,19,290,396,583.5,5,8,0,1,1
2023,5,2,14,45,21,754,19,205,274,538.67,5,8,0,1,1
2023,5,2,14,50,20.7,754,18,186,240,514,5,8,0,1,1
2023,5,2,14,55,20.5,754,18,222,285,505,5,8,1,0,0
2023,5,2,15,0,20.3,755,19,94,125,539.5,4,8,1,0,0
2023,5,2,15,5,20.3,754,20,14,16,639,4,8,1,0,0
2023,5,2,15,10,20.4,755,21,10,12,649,4,8,1,0,0
2023,5,2,15,15,20.5,755,21,10,11,654,4,8,1,0,0
2023,5,2,15,20,20.6,755,21,10,12,656.5,4,8,1,0,0
2023,5,2,15,25,20.7,755,21,11,12,667,4,8,1,0,0
2023,5,2,15,30,20.8,755,21,12,14,675.5,4,8,1,0,0
2023,5,2,15,35,20.9,755,21,15,19,686,4,8,1,0,0
2023,5,2,15,40,21,755,21,16,20,679.5,4,8,1,0,0
2023,5,2,15,45,21.1,755,20,15,19,683,4,8,1,0,0
2023,5,2,15,50,21.2,755,20,15,18,682,4,8,1,0,0
2023,5,2,15,55,21.3,755,20,14,16,684,4,8,1,0,0
2023,5,2,16,0,21.3,755,20,14,18,686.5,4,3,0,0,1
2023,5,2,16,5,21.4,755,21,172,286,710.67,4,3,0,0,1
2023,5,2,16,10,21.5,755,21,14,18,692,4,3,0,0,1
2023,5,2,16,15,21.5,755,21,18,21,694.33,4,3,0,0,1
2023,5,2,16,20,21.5,755,21,14,17,699,4,3,0,0,1
2023,5,2,16,25,21.6,755,21,62,80,690,4,3,0,0,1
2023,5,2,16,30,21.6,755,20,20,26,689.5,4,3,0,0,1
2023,5,2,16,35,21.6,755,20,54,69,688.33,4,3,0,0,1
2023,5,2,16,40,21.6,755,21,113,172,690.5,4,3,0,0,1
